id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
56883,Women,Footwear,Shoes,Heels,Silver,Winter,2012,Casual,HM Women Silver Heels
50348,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Aurelia Women Blue Kurta
8142,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Women Navy Dial Watch
54982,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Summer,2017,Casual,Femella Women Printed Blue Lounge Pants
43935,Women,Footwear,Shoes,Heels,White,Winter,2012,Casual,Catwalk Women White Heels
8714,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Fastrack Unisex Fastrack Black sunglass with Black frame Black Sunglasses
52847,Women,Accessories,Jewellery,Earrings,Red,Summer,2012,Casual,Adrika Red Earrings
49601,Women,Footwear,Shoes,Heels,Beige,Winter,2015,Casual,Catwalk Women Beige Flats
51603,Women,Apparel,Bottomwear,Trousers,Beige,Fall,2012,Casual,Kraus Jeans Women Beige Trousers
9409,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Fastrack Unisex Brown Sunglasses
6217,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,UCB Women's Graphic Print Pink Top
53702,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Kiara Women Brown Handbags
57190,Women,Apparel,Topwear,Tunics,Pink,Summer,2012,Casual,Elle Women Pink Tunic
42670,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Alma Women Black Kurta
50173,Women,Footwear,Shoes,Flats,Multi,Winter,2012,Casual,Rocia Women Multi Coloured Ballerina
36361,Men,Accessories,Ties,Ties,Black,Summer,2012,Formal,Reid & Taylor Men Black Tie
57164,Women,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Elle Women Black T-shirt
58910,Men,Accessories,Ties,Ties,Blue,Summer,2012,Casual,Hakashi Men Blue Silk Tie
57958,Women,Apparel,Saree,Sarees,Green,Summer,2012,Ethnic,Prafful Green Printed Sari
50341,Women,Apparel,Topwear,Kurtas,Rust,Summer,2012,Ethnic,Aurelia Women Rust Kurta
42684,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Alma Women White Printed Kurta
43756,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012,Ethnic,Royal Diadem Set of 2 Golden Bangles
33045,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012,Ethnic,Mother Earth Women Printed Multi Coloured Kurta
48375,Men,Apparel,Topwear,Shirts,Black,Summer,2012,Casual,French Connection Men Black & Grey Shirt
57993,Women,Apparel,Dress,Dresses,Beige,Fall,2012,Casual,Latin Quarters Women Beige Dress
59663,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,FNF Green Printed Evening Wear Sari
48523,Women,Apparel,Dress,Jumpsuit,Magenta,Winter,2011,Casual,French Connection Women Magenta Playsuit
49637,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Mineral Women Dark Pink Top
43769,Women,Accessories,Jewellery,Earrings,Purple,Summer,2012,Casual,Royal Diadem Purple Earrings
39124,Women,Apparel,Bottomwear,Leggings,Beige,Fall,2012,Casual,Aneri Women Beige Leggings
57967,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,Prafful Green Printed Sari
52075,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Myntra Men Blue T-shirt
18891,Women,Apparel,Topwear,Shirts,Black,Fall,2011,Formal,Arrow Woman Tyra Black & White Striped Shirt
57163,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Elle Women Dark Pink Essentials T-shirt
42683,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Alma Women White Printed Kurta
43751,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012,Casual,Royal Diadem Set of 2 Golden Bangles
50174,Women,Footwear,Shoes,Flats,Purple,Winter,2012,Casual,Rocia Women Multi- Coloured Shoes
57197,Women,Apparel,Topwear,Tunics,Blue,Summer,2012,Casual,Elle Women BlueTunic
44580,Men,Apparel,Bottomwear,Jeans,Black,Summer,2017,Casual,Lee Men Black Jet Jeans
56879,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,HM Women Black Heels
47137,Women,Accessories,Bags,Handbags,Cream,Summer,2015,Casual,Be For Bag Women Cream And Black Tote Bag
54978,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Summer,2017,Casual,Femella Women Printed Blue Lounge Pants
46481,Women,Accessories,Watches,Watches,Lavender,Winter,2016,Casual,Timex Women Lavender Dial Watch
51604,Women,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2012,Casual,Kraus Jeans Women Navy Blue Jeans
49066,Women,Accessories,Bags,Handbags,Navy Blue,Summer,2012,Casual,Lino Perros Women Navy Blue Handbag
50379,Women,Apparel,Bottomwear,Salwar and Dupatta,White,Summer,2012,Ethnic,Vishudh Women Black & White Salwar and Dupatta
48386,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,French Connection Men Black Jeans
57960,Women,Apparel,Saree,Sarees,Beige,Summer,2012,Ethnic,Prafful Beige Printed Sari
59664,Women,Apparel,Saree,Sarees,Purple,Fall,2012,Ethnic,FNF Purple & Blue Printed Sari
48524,Women,Apparel,Dress,Dresses,White,Summer,2012,Casual,French Connection Women White Dress
56248,Men,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2016,Casual,SDL by Sweet Dreams Men Black Lounge Set
48372,Men,Apparel,Topwear,Shirts,Brown,Summer,2012,Casual,French Connection Men Brown Check Shirt
5698,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015,Casual,Skechers Men's Liquid Roggers Brown Shoe
57994,Women,Apparel,Dress,Dresses,Brown,Fall,2012,Casual,Latin Quarters Women Brown Printed Dress
56846,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2012,Casual,John Players Men Blue Jeans
51923,Women,Accessories,Bags,Handbags,Pink,Summer,2016,Casual,Nyk Women Pink Abelia Handbag
9127,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Puma Women Cell Varex SL White Sports Shoes
56934,Women,Footwear,Shoes,Heels,Silver,Winter,2012,Casual,HM Women Silver Flats
8491,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Forever New Women Porcelain White Top
59524,Women,Accessories,Jewellery,Earrings,Silver,Summer,2015,Casual,Lucera Silver Earrings
53822,Women,Apparel,Topwear,Tunics,Black,Fall,2012,Casual,Ayaanay_Women_New_2013_Tunics_Size_Chart.jpg
45349,Women,Footwear,Shoes,Heels,Pink,Summer,2016,Casual,Cobblerz Women Pink Sandals
48456,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt
49584,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Black Heels
8465,Girls,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Doodle Girls's Princess Purple Teen Top
52904,Women,Apparel,Saree,Sarees,Red,Fall,2012,Ethnic,FNF Printed Red Sari
49570,Men,Accessories,Belts,Belts,Black,Summer,2012,Formal,Reid & Taylor Men Black & Brown Reversible Belt
58254,Women,Accessories,Bags,Clutches,Teal,Summer,2012,Casual,Baggit Women Teal Purse
59988,Women,Apparel,Dress,Dresses,Black,Fall,2012,Party,Avirate Black & Silvery Grey Dress
48469,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,French Connection Black Dress
43081,Women,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012,Casual,Nike Women Navy Blue Track Pant
9118,Women,Footwear,Shoes,Sports Shoes,Silver,Fall,2011,Sports,Puma Women Axis Silver Sports Shoes
42537,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Mother Earth Women Black Kurta
47045,Women,Apparel,Bottomwear,Salwar,Green,Summer,2012,Ethnic,Shree Women Green & Purple Jodhpuri Salwar
5721,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Basics Men Blue & White Striped Polo T-shirt
58059,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Rreverie Silver Earrings
58865,Men,Accessories,Cufflinks,Cufflinks,Blue,Summer,2012,Casual,Hakashi Men Blue Cufflinks
27154,Men,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,Mark Taylor Men Striped Grey Shirt
52335,Women,Accessories,Bags,Clutches,Bronze,Winter,2016,Casual,ToniQ Women Bronze Clutch
52107,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Myntra Women Orange Printed Kurta
50650,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Navy Blue,Winter,2016,Casual,Chromozome Men Navy Blue Lounge Pants S-4801
58061,Women,Accessories,Jewellery,Earrings,Sea Green,Fall,2012,Casual,Rreverie Sea Green Earrings
5719,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Basics Men Green Academy Football League T-shirt
58253,Women,Accessories,Bags,Clutches,Olive,Summer,2010,Casual,Baggit Women Olive Purse
49577,Women,Footwear,Shoes,Flats,Pink,Winter,2015,Casual,Catwalk Women Pink Shoes
50668,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Navy Blue,Fall,2018,Sports,Chromozome Men Navy Blue Fashion Lounge Pants S-5145
52903,Women,Apparel,Saree,Sarees,Purple,Fall,2012,Ethnic,FNF Purple Printed Sari
4855,Unisex,Footwear,Shoes,Casual Shoes,Pink,Summer,2012,Casual,Newfeel Unisex Pink Grey Shoes
48451,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,French Connection Men Black T-shirt
49583,Women,Footwear,Shoes,Heels,Orange,Winter,2015,Casual,Catwalk Women Orange Flats
8496,Women,Apparel,Bottomwear,Skirts,Cream,Fall,2011,Casual,Forever New Women Cappuccino Cream Skirts
9120,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Puma Men Cell Turin Perf Black Sports Shoes
56933,Women,Footwear,Shoes,Heels,Purple,Winter,2012,Casual,HM Women Purple Flats
51924,Women,Accessories,Bags,Handbags,Off White,Summer,2016,Casual,Nyk Women Off White Sling Bag
52100,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Myntra Women Red Printed Kurta
50657,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Black,Winter,2016,Sports,Chromozome Men Black Lounge Shorts
52332,Women,Accessories,Wallets,Wallets,Black,Winter,2016,Casual,ToniQ Women Black Wallet
27153,Men,Apparel,Topwear,Shirts,Green,Summer,2012,Formal,Mark Taylor Men Striped Green Shirt
52564,Women,Accessories,Bags,Clutches,Grey,Summer,2012,Casual,Mod'acc Women Grey Clutch
48836,Women,Accessories,Jewellery,Pendant,Silver,Summer,2015,Casual,Lucera Women Silver Pendant
54031,Women,Accessories,Bags,Handbags,Red,Summer,2012,Casual,Kiara Women Red Handbag
35006,Women,Accessories,Stoles,Stoles,Beige,Summer,2012,Ethnic,Fabindia Women Printed Beige & Black Stole
48493,Women,Apparel,Bottomwear,Skirts,Black,Winter,2011,Casual,French Connection Women Black Skirt
52109,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Myntra Women Blue Kurta
58057,Women,Accessories,Jewellery,Earrings,Black,Fall,2012,Casual,Rreverie Pink Earrings
58265,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Baggit Women Brown Handbag
56905,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,HM Women Black Flats
9116,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011,Sports,Puma Women Ikonis 2 White Sports Shoes
42539,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Mother Earth Women Purple Kurta
30925,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012,Ethnic,Fabindia Women Printed Black Ghera Skirt
53679,Women,Accessories,Bags,Handbags,Pink,Summer,2012,Casual,Kiara Women Pink Handbag
8692,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Fastrack Women Graident Sunglasses P161BR1F
48467,Women,Apparel,Dress,Dresses,Red,Summer,2012,Casual,French Connection Women Red Dress
53813,Women,Apparel,Topwear,Tunics,Blue,Fall,2012,Casual,Ayaany Women Blue Tunic
57212,Women,Apparel,Bottomwear,Jeggings,Blue,Fall,2012,Casual,Kraus Jeans Women Blue Jeggings
49328,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,DKNY Women White Dial Watch NY8283
5710,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Reebok Men's Apex White Athletic Shoe
59986,Women,Apparel,Dress,Dresses,Black,Fall,2012,Smart Casual,Avirate Women Black Dress
7423,Women,Apparel,Topwear,Kurtas,Pink,Summer,2011,Ethnic,W Women U Neck Sleeveless Red Kurta
50661,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Grey Melange,Summer,2016,Sports,Chromozome Men Grey Melange Lounge Pants
8659,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Fastrack Unisex Black Sunglasses
28549,Women,Apparel,Topwear,Tshirts,Blue,Spring,2012,Casual,Nike Women Blue Printed T-shirt
60000,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012,Ethnic,Alma Women Blue Kurta
5380,Women,Footwear,Shoes,Sports Shoes,Purple,,2011,Sports,Quechua Forclaz 100 Lady Purple
4252,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Probase Men's Crack Print Ghost Buster Green T-shirt
48458,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2012,Casual,French Connection Men Blue & White Check Shorts
47074,Women,Apparel,Bottomwear,Patiala,Blue,Fall,2012,Ethnic,Shree Women Blue & Mustard Patiala
59972,Women,Apparel,Dress,Dresses,Black,Fall,2012,Party,Avirate Black Dress
53814,Women,Apparel,Apparel Set,Kurta Sets,Blue,Fall,2012,Ethnic,Ayaany Women Blue & Grey Patiala Kurta Set
48460,Men,Apparel,Bottomwear,Shorts,Green,Summer,2012,Casual,French Connection Men Green & White Check Cargo Shorts
35008,Women,Accessories,Stoles,Stoles,Blue,Summer,2012,Ethnic,Fabindia Women Printed Blue Stole
48004,Women,Accessories,Watches,Watches,Purple,Winter,2016,Casual,Helix Women Purple Dial Watch
56902,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,HM Women Black Heels
37935,Women,Apparel,Topwear,Tops,Teal,Summer,2012,Casual,Mineral Women Teal Top
9111,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011,Sports,Puma Men Exsis 2 Blue Sports Shoes
58262,Women,Accessories,Bags,Clutches,Bronze,Summer,2012,Casual,Baggit Women Bronze Clutch
8453,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,Jealous 21 Women Jealous Randa Black Top Black Tops
50659,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Navy Blue,Winter,2016,Casual,Chromozome Men Navy Blue Lounge Shorts
48494,Women,Apparel,Bottomwear,Jeans,Black,Winter,2011,Casual,French Connection Women Black Jeans
59975,Women,Apparel,Dress,Dresses,Black,Fall,2012,Casual,Avirate Black & Purple Dress
47073,Women,Apparel,Bottomwear,Patiala,Red,Fall,2012,Ethnic,Shree Women Red & Black Patiala
8498,Women,Apparel,Bottomwear,Skirts,Grey,Fall,2011,Casual,Forever New Women Coral Check Grey Skirts
49579,Women,Footwear,Shoes,Heels,White,Winter,2015,Casual,Catwalk Women White Heels
7424,Women,Apparel,Topwear,Kurtas,Green,Summer,2011,Ethnic,W Women U Neck Short Sleeve Lavender Green Kurta
50666,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Summer,2018,Sports,Chromozome Men Black Fashion Lounge Pants S-5145
5717,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Basics Men Grey & White Striped T-shirt
59981,Women,Apparel,Dress,Dresses,Black,Fall,2012,Party,Avirate  Black & Purple Women Dress
57215,Women,Apparel,Bottomwear,Shorts,Beige,Fall,2012,Casual,Kraus Jeans Women Beige Shorts
54490,Women,Accessories,Bags,Handbags,Beige,Summer,2010,Casual,Lino Perros Women Beige Handbag
48853,Women,Accessories,Jewellery,Pendant,Silver,Summer,2012,Casual,Lucera Women Silver Pendant with Chain
36282,Women,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2017,Casual,SDL by Sweet Dreams Women White Night suits
57087,Women,Apparel,Bottomwear,Skirts,Yellow,Summer,2012,Casual,Elle Women Yellow Skirt
56969,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,HM Women Brown Flats
47671,Women,Accessories,Scarves,Scarves,White,Summer,2012,Casual,Femella Women White & Black Scarf
54868,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,2012,Casual,Ivory Tag Women Blazing Stone Multicolour Necklace
54054,Women,Apparel,Bottomwear,Leggings,Green,Summer,2012,Casual,Myntra Women Green Leggings
56703,Men,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,Fabindia Men Beige Kurta
50400,Women,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Miss Sixty Silver Dial Watch
36276,Women,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2017,Casual,SDL by Sweet Dreams Women White & Blue Night suits
58209,Women,Apparel,Bottomwear,Patiala,Multi,Fall,2012,Ethnic,Shree Women Multi Coloured Patiala
57073,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Elle Women Blue Jeans
52501,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Red,Winter,2015,Casual,Red Rose Red Nightdress
54857,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,2012,Casual,Ivory Tag Women Delicate Pink Pearl Necklace
48434,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012,Casual,French Connection Men Charcoal Printed T-shirt
58494,Women,Apparel,Dress,Dresses,Purple,Fall,2012,Casual,Tonga Women Purple Dress
59546,Women,Accessories,Jewellery,Earrings,Gold,Summer,2013,Casual,Lucera Gold Plated Earrings
56956,Women,Footwear,Shoes,Heels,Metallic,Winter,2012,Casual,HM Women Metallic Flats
47018,Women,Apparel,Topwear,Kurtas,Mustard,Summer,2012,Ethnic,Shree Women Mustard & Black Kurta
58004,Women,Apparel,Topwear,Tops,Pink,Fall,2012,Casual,Latin Quarters Women Pink & Black Top
44669,Women,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Wills Lifestyle Women White Shirt
43814,Women,Accessories,Jewellery,Earrings,White,Summer,2012,Ethnic,Royal Diadem White Earrings
57074,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Elle Women Black Jeans
57246,Women,Accessories,Bags,Handbags,Red,Summer,2012,Casual,Murcia Women Red Handbag
35090,Women,Accessories,Scarves,Scarves,Olive,Summer,2012,Casual,Allen Solly Woman Check Olive Scarf
50635,Men,Apparel,Innerwear,Innerwear Vests,Charcoal,Winter,2016,Casual,Chromozome Men Charcoal Melange Innerwear Vest
54053,Women,Apparel,Bottomwear,Leggings,White,Summer,2012,Casual,Myntra Women White Leggings
4808,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011,Sports,ADIDAS Men's Prophecy Black Yellow Short
56704,Men,Apparel,Topwear,Kurtas,Rust,Summer,2012,Ethnic,Fabindia Men Rust Kurta
47676,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,Femella Women Black Animal Print Dress
57080,Women,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Elle Women Blue Shirt
47020,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Shree Women Black Embroidered  Kurta
48854,Women,Accessories,Jewellery,Pendant,Silver,Summer,2012,Casual,Lucera Women Silver Pendant
48068,Men,Apparel,Topwear,Tshirts,Grey Melange,Fall,2012,Casual,French Connection Grey T-shirt
43813,Women,Accessories,Jewellery,Earrings,Purple,Summer,2012,Casual,Royal Diadem Purple Earrings
49515,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Police Men Black Dial Watch PL12897JS-02M
39808,Men,Apparel,Bottomwear,Trousers,Khaki,Spring,2013,Formal,Peter England Men Khaki Trousers
58003,Women,Apparel,Dress,Dresses,Blue,Fall,2012,Casual,Latin Quarters Women Blue Dress
45748,Women,Apparel,Topwear,Kurtas,Lavender,Summer,2012,Casual,Folklore Women Purple Kurta
54408,Women,Accessories,Bags,Handbags,Pink,Fall,2012,Casual,Baggit Women Pink Sling Bag
9142,Women,Apparel,Bottomwear,Jeans,Black,Summer,2013,Casual,Lee Women Black Eva Fit Jeans
56951,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,HM Women Black Heels
58493,Women,Apparel,Dress,Dresses,Grey,Fall,2012,Casual,Tonga Women Grey Dress
4837,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Sher Singh Men's White Polo T-shirt
54850,Women,Accessories,Jewellery,Necklace and Chains,Gold,Summer,2013,Casual,Ivory Tag Women Swirling Jazz Golden Coloured Necklace
48433,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012,Casual,French Connection Men Grey Printed T-shirt
52154,Women,Apparel,Topwear,Tops,Cream,Summer,2012,Casual,Femella Women Cream Top
9983,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Sports,Nike Men As Ss Challen Blue T-Shirts
57042,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,Elle Black Dress
8099,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Women Black Dial Watch NES014SL01
59910,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Diva Women White Kurta
56958,Women,Footwear,Shoes,Heels,Blue,Winter,2012,Casual,HM Women Blue Flats
47016,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,Shree Women Beige Printed Kurta
52392,Women,Apparel,Loungewear and Nightwear,Nightdress,Peach,Winter,2015,Casual,Red Rose Women Peach Nightdress
54859,Women,Accessories,Jewellery,Necklace and Chains,Red,Fall,2012,Casual,Ivory Tag Women Coral Petal Red Necklace
35052,Women,Apparel,Topwear,Kurtis,Beige,Summer,2012,Ethnic,Fabindia Women Printed Beige Kurtis
47640,Women,Footwear,Shoes,Casual Shoes,Brown,Winter,2012,Casual,Carlton London Women Brown Shoes
48095,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,French Connection Women White Top
